Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO
N?  2235734-A/2235734/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,30/10/2019,30/10/2019,0
N?  2231307-A/2231307/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,08/10/2019,08/10/2019,0
N?  2231569-A/2231569/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,09/10/2019,09/10/2019,0
N?  2239447-A/2239447/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,02/12/2019,02/12/2019,0
N?  2228466-A/2228466/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",101,0,0,ausência em 100 mL,0,25/09/2019,25/09/2019,0
N?  2232300-A/2232300/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,14/10/2019,14/10/2019,0
N?  2232519-A/2232519/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,15/10/2019,15/10/2019,0
N?  2237927-A/2237927/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,18/11/2019,18/11/2019,0
N?  2228787-A/2228787/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",101,0,0,ausência em 100 mL,0,24/09/2019,24/09/2019,0
N?  2237007-A/2237007/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,07/11/2019,07/11/2019,0
N?  2238411-A/2238411/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,25/11/2019,25/11/2019,0
N?  2229885-A/2229885/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,torneira de entrada no laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,30/09/2019,30/09/2019,0
N?  2225128-A/2225128/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",101,0,0,ausência em 100 mL,0,12/09/2019,12/09/2019,0
N?  2236031-A/2236031/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,31/10/2019,31/10/2019,0
N?  2223299-A/2223299/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",101,0,0,ausência em 100 mL,0,06/09/2019,06/09/2019,0
N?  2226165-A/2226165/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",101,0,0,ausência em 100 mL,0,17/09/2019,17/09/2019,0
N?  2237825-A/2237825/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,13/11/2019,13/11/2019,0
N?  2234993-A/2234993/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,24/10/2019,24/10/2019,0
N?  2224629-A/2224629/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",101,0,0,ausência em 100 mL,0,11/09/2019,11/09/2019,0
N?  2234859-A/2234859/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,23/10/2019,23/10/2019,0
N?  2238607-A/2238607/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,26/11/2019,26/11/2019,0
N?  2237610-A/2237610/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,12/11/2019,12/11/2019,0
N?  2230043-A/2230043/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,01/10/2019,01/10/2019,0
N?  2239635-A/2239635/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,03/12/2019,03/12/2019,0
N?  2233086-A/2233086/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,17/10/2019,17/10/2019,0
N?  2238076-A/2238076/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,19/11/2019,19/11/2019,0
N?  2238107-A/2238107/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,20/11/2019,20/11/2019,0
N?  2237332-A/2237332/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,11/11/2019,11/11/2019,0
N?  2239050-A/2239050/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,28/11/2019,28/11/2019,0
N?  2226377-A/2226377/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",101,0,0,ausência em 100 mL,0,18/09/2019,18/09/2019,0
N?  2224257-A/2224257/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",101,0,0,ausência em 100 mL,0,09/09/2019,09/09/2019,0
N?  2235427-A/2235427/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,29/10/2019,29/10/2019,0
N?  2236387-A/2236387/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,04/11/2019,04/11/2019,0
N?  2236765-A/2236765/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,06/11/2019,06/11/2019,0
N?  2222529-A/2222529/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",101,0,0,ausência em 100 mL,0,04/09/2019,04/09/2019,0
N?  2226692-A/2226692/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",101,0,0,ausência em 100 mL,0,19/09/2019,19/09/2019,0
N?  2236283-A/2236283/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,01/11/2019,01/11/2019,0
N?  2230412-A/2230412/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,03/10/2019,03/10/2019,0
N?  2230924-A/2230924/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,07/10/2019,07/10/2019,0
N?  2238871-A/2238871/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,27/11/2019,27/11/2019,0
N?  2222861-A/2222861/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",101,0,0,ausência em 100 mL,0,05/09/2019,05/09/2019,0
N?  2236482-A/2236482/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,05/11/2019,05/11/2019,0
N?  2232685-A/2232685/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,16/10/2019,16/10/2019,0
N?  2222184-A/2222184/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",101,0,0,ausência em 100 mL,0,02/09/2019,02/09/2019,0
N?  2224506-A/2224506/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",101,0,0,ausência em 100 mL,0,10/09/2019,10/09/2019,0
N?  2234667-A/2234667/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,22/10/2019,22/10/2019,0
N?  2226112-A/2226112/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",101,0,0,ausência em 100 mL,0,16/09/2019,16/09/2019,0
N?  2230183-A/2230183/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,02/10/2019,02/10/2019,0
N?  2234284-A/2234284/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,100000,21/10/2019,21/10/2019,0
N?  2231924-A/2231924/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,10/10/2019,10/10/2019,0
N?  2238197-A/2238197/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",101,0,0,ausência em 100 mL,0,21/11/2019,21/11/2019,0
N?  2222214-A/2222214/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",102,0,0,"< 1,0 NMP/100 mL",100000,03/09/2019,03/09/2019,0
N?  2239637-A/2239637/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",102,0,2,"2,0 NMP/100 mL",100000,03/12/2019,03/12/2019,0
N?  2236484-A/2236484/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",102,0,2,"2,0 NMP/100 mL",100000,05/11/2019,05/11/2019,0
N?  2232525-A/2232525/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",102,0,1,"1,0 NMP/100 mL",100000,15/10/2019,15/10/2019,0
N?  2222187-A/2222187/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do recalque,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",103,0,0,ausência em 100 mL,0,02/09/2019,02/09/2019,0
N?  2234865-A/2234865/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",103,0,0,ausência em 100 mL,0,23/10/2019,23/10/2019,0
N?  2227805-A/2227805/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",103,0,0,ausência em 100 mL,0,23/09/2019,23/09/2019,0
N?  2226114-A/2226114/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do recalque,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",103,0,0,ausência em 100 mL,0,16/09/2019,16/09/2019,0
N?  2238078-A/2238078/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do recalque,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",103,0,0,ausência em 100 mL,0,19/11/2019,19/11/2019,0
N?  2225771-A/2225771/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",103,0,0,ausência em 100 mL,0,13/09/2019,13/09/2019,0
N?  2234669-A/2234669/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",103,0,0,ausência em 100 mL,0,22/10/2019,22/10/2019,0
N?  2230414-A/2230414/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",103,0,0,ausência em 100 mL,0,03/10/2019,03/10/2019,0
N?  2237827-A/2237827/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do recalque,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",103,0,0,ausência em 100 mL,0,13/11/2019,13/11/2019,0
N?  2238200-A/2238200/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do recalque,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",103,0,0,ausência em 100 mL,0,21/11/2019,21/11/2019,0
N?  2237335-A/2237335/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do recalque,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",103,0,0,ausência em 100 mL,0,11/11/2019,11/11/2019,0
N?  2237015-A/2237015/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira do recalque,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",103,0,0,ausência em 100 mL,0,07/11/2019,07/11/2019,0
N?  2228472-A/2228472/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",103,0,0,ausência em 100 mL,0,25/09/2019,25/09/2019,0
N?  2237929-A/2237929/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",103,0,0,ausência em 100 mL,0,18/11/2019,18/11/2019,0
N?  2238876-A/2238876/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do recalque,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",103,0,0,ausência em 100 mL,0,27/11/2019,27/11/2019,0
N?  2239639-A/2239639/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",103,0,0,ausência em 100 mL,0,03/12/2019,03/12/2019,0
N?  2236035-A/2236035/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",103,0,0,ausência em 100 mL,0,31/10/2019,31/10/2019,0
N?  2222863-A/2222863/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",103,0,0,ausência em 100 mL,0,05/09/2019,05/09/2019,0
N?  2230045-A/2230045/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Escherichia coli,"9223, SMEWW 23rd Ed., 2017",103,0,0,ausência em 100 mL,0,01/10/2019,01/10/2019,0
