Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO
N?  2163127-A/2163127/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,167461,Saida da ETA da CAGECE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",354,0,"1,32","1,32",5,18/02/2019,18/02/2019,0
N?  2147592-A/2147592/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,SITIO ALEGRE,322453,ETA de Sítio Alegre (Água Tratada),UNBAC - SITIO ALEGRE,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",354,0,"0,68","0,68",5,02/01/2019,02/01/2019,0
N?  2163128-A/2163128/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,39525,ETA do SAAE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",355,0,"2,26","2,26",5,20/02/2019,20/02/2019,0
N?  2153401-A/2153401/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,SITIO ALEGRE,322453,ETA de Sítio Alegre (Água Tratada),UNBAC - SITIO ALEGRE,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",356,0,"0,72","0,72",5,15/01/2019,16/01/2019,0
N?  2163129-A/2163129/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,167461,Saida da ETA da CAGECE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",356,0,"1,38","1,38",5,20/02/2019,20/02/2019,0
N?  2153402-A/2153402/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,SITIO ALEGRE,322453,ETA de Sítio Alegre (Água Tratada),UNBAC - SITIO ALEGRE,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",357,0,"0,79","0,79",5,16/01/2019,16/01/2019,0
N?  2164170-A/2164170/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,39525,ETA do SAAE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",357,0,"2,5","2,5",5,25/02/2019,25/02/2019,0
N?  2164171-A/2164171/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,167461,Saida da ETA da CAGECE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",358,0,"2,24","2,24",5,25/02/2019,25/02/2019,0
N?  2164782-A/2164782/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,39525,ETA do SAAE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",359,0,"4,3","4,3",5,27/02/2019,27/02/2019,0
N?  2153403-A/2153403/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,SITIO ALEGRE,322453,ETA de Sítio Alegre (Água Tratada),UNBAC - SITIO ALEGRE,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",359,0,"0,5","0,5",5,21/01/2019,21/01/2019,0
N?  2153404-A/2153404/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,SITIO ALEGRE,322453,ETA de Sítio Alegre (Água Tratada),UNBAC - SITIO ALEGRE,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",360,0,"1,07","1,07",5,23/01/2019,23/01/2019,0
N?  2156452-A/2156452/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Várzea da Volta,VÁRZEA DA VOLTA,46589,ETA Varzea da Volta (Água Tratada),UNBAC-VARZEA DA VOLTA,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",361,0,"0,5","0,5",5,04/02/2019,04/02/2019,0
N?  2154606-A/2154606/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,SITIO ALEGRE,322453,ETA de Sítio Alegre (Água Tratada),UNBAC - SITIO ALEGRE,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",361,0,"0,8","0,8",5,28/01/2019,28/01/2019,0
N?  2156925-A/2156925/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Várzea da Volta,VÁRZEA DA VOLTA,46589,ETA Varzea da Volta (Água Tratada),UNBAC-VARZEA DA VOLTA,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",362,0,"0,41","0,41",5,06/02/2019,06/02/2019,0
N?  2154903-A/2154903/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,SITIO ALEGRE,322453,ETA de Sítio Alegre (Água Tratada),UNBAC - SITIO ALEGRE,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",362,0,"0,76","0,76",5,30/01/2019,30/01/2019,0
N?  2147599-A/2147599/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,39525,ETA do SAAE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",363,0,"1,4","1,4",5,02/01/2019,02/01/2019,0
N?  2158545-A/2158545/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Várzea da Volta,VÁRZEA DA VOLTA,46589,ETA Varzea da Volta (Água Tratada),UNBAC-VARZEA DA VOLTA,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",363,0,"0,47","0,47",5,11/02/2019,11/02/2019,0
N?  2163137-A/2163137/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Várzea da Volta,VÁRZEA DA VOLTA,46589,ETA Varzea da Volta (Água Tratada),UNBAC-VARZEA DA VOLTA,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",364,0,"0,49","0,49",5,13/02/2019,13/02/2019,0
N?  2163138-A/2163138/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Várzea da Volta,VÁRZEA DA VOLTA,46589,ETA Varzea da Volta (Água Tratada),UNBAC-VARZEA DA VOLTA,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",365,0,"0,45","0,45",5,18/02/2019,18/02/2019,0
N?  2153426-A/2153426/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,39525,ETA do SAAE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",365,0,1,1,5,18/01/2019,18/01/2019,0
N?  2163143-A/2163143/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Várzea da Volta,VÁRZEA DA VOLTA,46589,ETA Varzea da Volta (Água Tratada),UNBAC-VARZEA DA VOLTA,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",366,0,"0,49","0,49",5,20/02/2019,20/02/2019,0
N?  2164178-A/2164178/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Várzea da Volta,VÁRZEA DA VOLTA,46589,ETA Varzea da Volta (Água Tratada),UNBAC-VARZEA DA VOLTA,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",367,0,"0,49","0,49",5,25/02/2019,25/02/2019,0
N?  2164784-A/2164784/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Várzea da Volta,VÁRZEA DA VOLTA,46589,ETA Varzea da Volta (Água Tratada),UNBAC-VARZEA DA VOLTA,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",368,0,"0,49","0,49",5,27/02/2019,27/02/2019,0
N?  2153429-A/2153429/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,167461,Saida da ETA da CAGECE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",368,0,"1,21","1,21",5,15/01/2019,16/01/2019,0
N?  2156477-A/2156477/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Ayres de Sousa,APRAZIVEL,36913,ETA de Aprazível (Água Tratada),UNBAC-APRAZIVEL,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",369,0,"0,46","0,46",5,04/02/2019,04/02/2019,0
N?  2153430-A/2153430/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,167461,Saida da ETA da CAGECE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",370,0,"1,38","1,38",5,16/01/2019,16/01/2019,0
N?  2157426-A/2157426/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Ayres de Sousa,APRAZIVEL,36913,ETA de Aprazível (Água Tratada),UNBAC-APRAZIVEL,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",370,0,"0,61","0,61",5,06/02/2019,07/02/2019,0
N?  2153434-A/2153434/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,39525,ETA do SAAE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",371,0,"3,69","3,69",5,16/01/2019,16/01/2019,0
N?  2158635-A/2158635/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Ayres de Sousa,APRAZIVEL,36913,ETA de Aprazível (Água Tratada),UNBAC-APRAZIVEL,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",371,0,"0,76","0,76",5,12/02/2019,12/02/2019,0
N?  2159514-A/2159514/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Ayres de Sousa,APRAZIVEL,36913,ETA de Aprazível (Água Tratada),UNBAC-APRAZIVEL,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",372,0,"0,5","0,5",5,13/02/2019,13/02/2019,0
N?  2153436-A/2153436/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,39525,ETA do SAAE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",373,0,"2,46","2,46",5,21/01/2019,21/01/2019,0
N?  2161994-A/2161994/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Ayres de Sousa,APRAZIVEL,36913,ETA de Aprazível (Água Tratada),UNBAC-APRAZIVEL,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",373,0,"0,49","0,49",5,18/02/2019,18/02/2019,0
N?  2163392-A/2163392/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Ayres de Sousa,APRAZIVEL,36913,ETA de Aprazível (Água Tratada),UNBAC-APRAZIVEL,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",374,0,"0,8","0,8",5,21/02/2019,22/02/2019,0
N?  2153439-A/2153439/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,167461,Saida da ETA da CAGECE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",374,0,"3,1","3,1",5,21/01/2019,21/01/2019,0
N?  2153440-A/2153440/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,39525,ETA do SAAE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",375,0,"2,89","2,89",5,23/01/2019,23/01/2019,0
N?  2165077-A/2165077/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Ayres de Sousa,APRAZIVEL,36913,ETA de Aprazível (Água Tratada),UNBAC-APRAZIVEL,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",375,0,"0,57","0,57",5,26/02/2019,26/02/2019,0
N?  2165078-A/2165078/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Ayres de Sousa,APRAZIVEL,36913,ETA de Aprazível (Água Tratada),UNBAC-APRAZIVEL,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",376,0,"0,43","0,43",5,27/02/2019,28/02/2019,0
N?  2153441-A/2153441/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,167461,Saida da ETA da CAGECE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",376,0,"1,71","1,71",5,23/01/2019,23/01/2019,0
N?  2156488-A/2156488/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poço,BARROQUINHA,311522,ETA de Barroquinha (Água Tratada),UNBAC-BARROQUINHA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",377,0,"0,38","0,38",5,05/02/2019,05/02/2019,0
N?  2154640-A/2154640/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,39525,ETA do SAAE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",377,0,"1,7","1,7",5,28/01/2019,28/01/2019,0
N?  2157454-A/2157454/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poço,BARROQUINHA,311522,ETA de Barroquinha (Água Tratada),UNBAC-BARROQUINHA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",378,0,"0,48","0,48",5,07/02/2019,07/02/2019,0
N?  2154642-A/2154642/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,167461,Saida da ETA da CAGECE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",378,0,"1,32","1,32",5,28/01/2019,28/01/2019,0
N?  2154909-A/2154909/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,39525,ETA do SAAE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",379,0,"2,34","2,34",5,30/01/2019,30/01/2019,0
N?  2158662-A/2158662/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poço,BARROQUINHA,311522,ETA de Barroquinha (Água Tratada),UNBAC-BARROQUINHA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",379,0,"0,4","0,4",5,12/02/2019,12/02/2019,0
N?  2159519-A/2159519/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poço,BARROQUINHA,311522,ETA de Barroquinha (Água Tratada),UNBAC-BARROQUINHA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",380,0,"0,42","0,42",5,14/02/2019,14/02/2019,0
N?  2154910-A/2154910/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,167461,Saida da ETA da CAGECE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",380,0,"1,85","1,85",5,30/01/2019,30/01/2019,0
N?  2147605-A/2147605/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Várzea da Volta,VÁRZEA DA VOLTA,46589,ETA Varzea da Volta (Água Tratada),UNBAC-VARZEA DA VOLTA,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",381,0,"1,4","1,4",5,02/01/2019,02/01/2019,0
N?  2161998-A/2161998/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poço,BARROQUINHA,311522,ETA de Barroquinha (Água Tratada),UNBAC-BARROQUINHA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",381,0,"0,48","0,48",5,19/02/2019,19/02/2019,0
N?  2162600-A/2162600/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poço,BARROQUINHA,311522,ETA de Barroquinha (Água Tratada),UNBAC-BARROQUINHA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",382,0,"0,44","0,44",5,21/02/2019,21/02/2019,0
N?  2165083-A/2165083/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poço,BARROQUINHA,311522,ETA de Barroquinha (Água Tratada),UNBAC-BARROQUINHA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",383,0,"0,48","0,48",5,26/02/2019,26/02/2019,0
N?  2148939-A/2148939/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Várzea da Volta,VÁRZEA DA VOLTA,46589,ETA Varzea da Volta (Água Tratada),UNBAC-VARZEA DA VOLTA,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",383,0,"0,52","0,52",5,14/01/2019,14/01/2019,0
N?  2165084-A/2165084/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poço,BARROQUINHA,311522,ETA de Barroquinha (Água Tratada),UNBAC-BARROQUINHA,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",384,0,"0,43","0,43",5,28/02/2019,28/02/2019,0
N?  2153452-A/2153452/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Várzea da Volta,VÁRZEA DA VOLTA,46589,ETA Varzea da Volta (Água Tratada),UNBAC-VARZEA DA VOLTA,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",384,0,"1,32","1,32",5,16/01/2019,16/01/2019,0
N?  2156499-A/2156499/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,BITUPITÁ,38829,ETA de Bitupitá (Água Tratada),UNBACBITUPITÁ,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",385,0,"1,03","1,03",5,05/02/2019,05/02/2019,0
N?  2153453-A/2153453/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Várzea da Volta,VÁRZEA DA VOLTA,46589,ETA Varzea da Volta (Água Tratada),UNBAC-VARZEA DA VOLTA,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",386,0,"0,48","0,48",5,21/01/2019,21/01/2019,0
N?  2157460-A/2157460/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,BITUPITÁ,38829,ETA de Bitupitá (Água Tratada),UNBACBITUPITÁ,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",386,0,"1,09","1,09",5,07/02/2019,07/02/2019,0
N?  2153455-A/2153455/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Várzea da Volta,VÁRZEA DA VOLTA,46589,ETA Varzea da Volta (Água Tratada),UNBAC-VARZEA DA VOLTA,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",387,0,"0,49","0,49",5,23/01/2019,23/01/2019,0
N?  2158664-A/2158664/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,BITUPITÁ,38829,ETA de Bitupitá (Água Tratada),UNBACBITUPITÁ,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",387,0,"2,91","2,91",5,12/02/2019,12/02/2019,0
N?  2154653-A/2154653/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Várzea da Volta,VÁRZEA DA VOLTA,46589,ETA Varzea da Volta (Água Tratada),UNBAC-VARZEA DA VOLTA,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",388,0,"0,37","0,37",5,28/01/2019,28/01/2019,0
N?  2159537-A/2159537/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,BITUPITÁ,38829,ETA de Bitupitá (Água Tratada),UNBACBITUPITÁ,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",388,0,"0,81","0,81",5,14/02/2019,14/02/2019,0
N?  2154912-A/2154912/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Várzea da Volta,VÁRZEA DA VOLTA,46589,ETA Varzea da Volta (Água Tratada),UNBAC-VARZEA DA VOLTA,UNBAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",389,0,"0,49","0,49",5,30/01/2019,30/01/2019,0
N?  2162004-A/2162004/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,BITUPITÁ,38829,ETA de Bitupitá (Água Tratada),UNBACBITUPITÁ,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",389,0,"1,23","1,23",5,19/02/2019,19/02/2019,0
N?  2146861-A/2146861/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Ayres de Sousa,APRAZIVEL,36913,ETA de Aprazível (Água Tratada),UNBAC-APRAZIVEL,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",390,0,"0,5","0,5",5,02/01/2019,03/01/2019,0
N?  2162604-A/2162604/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,BITUPITÁ,38829,ETA de Bitupitá (Água Tratada),UNBACBITUPITÁ,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",390,0,"1,47","1,47",5,21/02/2019,21/02/2019,0
N?  2165089-A/2165089/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,BITUPITÁ,38829,ETA de Bitupitá (Água Tratada),UNBACBITUPITÁ,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",391,0,"1,5","1,5",5,26/02/2019,26/02/2019,0
N?  2165090-A/2165090/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,BITUPITÁ,38829,ETA de Bitupitá (Água Tratada),UNBACBITUPITÁ,UNBSI,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",392,0,"0,96","0,96",5,28/02/2019,28/02/2019,0
N?  2150594-A/2150594/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Ayres de Sousa,APRAZIVEL,36913,ETA de Aprazível (Água Tratada),UNBAC-APRAZIVEL,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",392,0,"0,41","0,41",5,16/01/2019,17/01/2019,0
N?  2156510-A/2156510/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,CARIRÉ,44042,ETA de Cariré (Água Tratada),UNBAC-CARIRÉ,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",393,0,"0,43","0,43",5,05/02/2019,05/02/2019,0
N?  2152154-A/2152154/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Ayres de Sousa,APRAZIVEL,36913,ETA de Aprazível (Água Tratada),UNBAC-APRAZIVEL,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",393,0,"0,89","0,89",5,21/01/2019,22/01/2019,0
N?  2150597-A/2150597/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Ayres de Sousa,APRAZIVEL,36913,ETA de Aprazível (Água Tratada),UNBAC-APRAZIVEL,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",394,0,"0,63","0,63",5,15/01/2019,16/01/2019,0
N?  2157465-A/2157465/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,CARIRÉ,44042,ETA de Cariré (Água Tratada),UNBAC-CARIRÉ,UN-BAC,Turbidez,"1030 B-2 e 2130 B, SMEWW 23rd Ed., 2017",394,0,"0,46","0,46",5,07/02/2019,07/02/2019,0
