Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO
N?  2165655-A/2165655/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída do sistema,Poços,PIQUET CARNEIRO,318576,SAÍDA PARA REDE DISTRIBUIÇÃO - PT 02 + PT 11,UNBBA-PIQUET CARNEIRO,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",468,0,0,ausência em 100 mL,0,28/02/2019,28/02/2019,0
N?  2146713-A/2146713/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",468,0,0,ausência em 100 mL,0,03/01/2019,03/01/2019,0
N?  2173957-A/2173957/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída do sistema,Poços,PIQUET CARNEIRO,319104,Saída para Rede Distribuição - PT 08 + PT 09,UNBBA-PIQUET CARNEIRO,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",468,0,0,ausência em 100 mL,0,27/03/2019,27/03/2019,0
N?  2185407-A/2185407/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída do sistema,Poços,PIQUET CARNEIRO,318576,SAÍDA PARA REDE DISTRIBUIÇÃO - PT 02 + PT 11,UNBBA-PIQUET CARNEIRO,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",468,0,0,ausência em 100 mL,0,30/04/2019,30/04/2019,0
N?  2148310-A/2148310/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",469,0,0,ausência em 100 mL,0,10/01/2019,10/01/2019,0
N?  2185409-A/2185409/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída do sistema,Poços,PIQUET CARNEIRO,319104,Saída para Rede Distribuição - PT 08 + PT 09,UNBBA-PIQUET CARNEIRO,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",469,0,0,ausência em 100 mL,0,30/04/2019,30/04/2019,0
N?  2165657-A/2165657/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída do sistema,Poços,PIQUET CARNEIRO,318667,SAÍDA PARA RDA - PT 12 + PT 13,UNBBA-PIQUET CARNEIRO,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",469,0,0,ausência em 100 mL,0,28/02/2019,28/02/2019,0
N?  2173959-A/2173959/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída do sistema,Poços,PIQUET CARNEIRO,318576,SAÍDA PARA REDE DISTRIBUIÇÃO - PT 02 + PT 11,UNBBA-PIQUET CARNEIRO,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",469,0,0,ausência em 100 mL,0,27/03/2019,27/03/2019,0
N?  2185411-A/2185411/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída do sistema,Poços,PIQUET CARNEIRO,318667,SAÍDA PARA RDA - PT 12 + PT 13,UNBBA-PIQUET CARNEIRO,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",470,0,0,ausência em 100 mL,0,30/04/2019,30/04/2019,0
N?  2151118-A/2151118/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",470,0,0,ausência em 100 mL,0,15/01/2019,15/01/2019,0
N?  2173962-A/2173962/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída do sistema,PT - 05,PIQUET CARNEIRO,319103,SAÍDA PARA REDE DISTRIBUIÇÃO - PT 05,UNBBA-PIQUET CARNEIRO,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",470,0,0,ausência em 100 mL,0,27/03/2019,27/03/2019,0
N?  2165659-A/2165659/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída do sistema,Poço Tubular 10,PIQUET CARNEIRO,319105,SAÍDA PARA REDE DISTRIBUIÇÃO - PT 10,UNBBA-PIQUET CARNEIRO,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",470,0,0,ausência em 100 mL,0,28/02/2019,28/02/2019,0
N?  2151119-A/2151119/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",471,0,0,ausência em 100 mL,0,17/01/2019,17/01/2019,0
N?  2177237-A/2177237/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",471,0,0,ausência em 100 mL,0,02/04/2019,02/04/2019,0
N?  2167290-A/2167290/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",471,0,0,ausência em 100 mL,0,07/03/2019,07/03/2019,0
N?  2158222-A/2158222/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",471,0,0,ausência em 100 mL,0,04/02/2019,04/02/2019,0
N?  2158224-A/2158224/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",472,0,0,ausência em 100 mL,0,07/02/2019,07/02/2019,0
N?  2167291-A/2167291/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",472,0,0,ausência em 100 mL,0,08/03/2019,08/03/2019,0
N?  2177238-A/2177238/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",472,0,0,ausência em 100 mL,0,04/04/2019,04/04/2019,0
N?  2153366-A/2153366/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",472,0,0,ausência em 100 mL,0,22/01/2019,22/01/2019,0
N?  2158226-A/2158226/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",473,0,0,ausência em 100 mL,0,08/02/2019,08/02/2019,0
N?  2169814-A/2169814/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",473,0,0,ausência em 100 mL,0,11/03/2019,11/03/2019,0
N?  2179784-A/2179784/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",473,0,0,ausência em 100 mL,0,09/04/2019,09/04/2019,0
N?  2153367-A/2153367/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",473,0,0,ausência em 100 mL,0,24/01/2019,24/01/2019,0
N?  2179785-A/2179785/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",474,0,0,ausência em 100 mL,0,11/04/2019,11/04/2019,0
N?  2169817-A/2169817/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",474,0,0,ausência em 100 mL,0,13/03/2019,13/03/2019,0
N?  2160347-A/2160347/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",474,0,0,ausência em 100 mL,0,12/02/2019,12/02/2019,0
N?  2155777-A/2155777/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",474,0,0,ausência em 100 mL,0,29/01/2019,29/01/2019,0
N?  2171115-A/2171115/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",475,0,0,ausência em 100 mL,0,18/03/2019,18/03/2019,0
N?  2180329-A/2180329/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",475,0,0,ausência em 100 mL,0,16/04/2019,16/04/2019,0
N?  2163467-A/2163467/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",475,0,0,ausência em 100 mL,0,18/02/2019,18/02/2019,0
N?  2155778-A/2155778/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",475,0,0,ausência em 100 mL,0,31/01/2019,31/01/2019,0
N?  2181325-A/2181325/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",476,0,0,ausência em 100 mL,0,17/04/2019,17/04/2019,0
N?  2171116-A/2171116/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",476,0,"0,01",presença em 100 mL,0,20/03/2019,20/03/2019,1
N?  2163468-A/2163468/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",476,0,0,ausência em 100 mL,0,19/02/2019,19/02/2019,0
N?  2146717-A/2146717/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",476,0,0,ausência em 100 mL,0,03/01/2019,03/01/2019,0
N?  2183818-A/2183818/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",477,0,0,ausência em 100 mL,0,24/04/2019,24/04/2019,0
N?  2165686-A/2165686/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",477,0,0,ausência em 100 mL,0,25/02/2019,25/02/2019,0
N?  2171870-A/2171870/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",477,0,0,ausência em 100 mL,0,22/03/2019,22/03/2019,0
N?  2148327-A/2148327/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",477,0,0,ausência em 100 mL,0,10/01/2019,10/01/2019,0
N?  2183821-A/2183821/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",478,0,0,ausência em 100 mL,0,26/04/2019,26/04/2019,0
N?  2153376-A/2153376/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",478,0,0,ausência em 100 mL,0,23/01/2019,23/01/2019,0
N?  2173997-A/2173997/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",478,0,0,ausência em 100 mL,0,26/03/2019,26/03/2019,0
N?  2184893-A/2184893/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",479,0,0,ausência em 100 mL,0,30/04/2019,30/04/2019,0
N?  2165690-A/2165690/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",479,0,0,ausência em 100 mL,0,28/02/2019,28/02/2019,0
N?  2174001-A/2174001/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",479,0,0,ausência em 100 mL,0,28/03/2019,28/03/2019,0
N?  2151126-A/2151126/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",479,0,0,ausência em 100 mL,0,17/01/2019,17/01/2019,0
N?  2158272-A/2158272/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",480,0,0,ausência em 100 mL,0,05/02/2019,05/02/2019,0
N?  2167321-A/2167321/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",480,0,0,ausência em 100 mL,0,06/03/2019,07/03/2019,0
N?  2153377-A/2153377/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",480,0,0,ausência em 100 mL,0,22/01/2019,22/01/2019,0
N?  2177255-A/2177255/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",480,0,0,ausência em 100 mL,0,02/04/2019,02/04/2019,0
N?  2177256-A/2177256/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",481,0,0,ausência em 100 mL,0,04/04/2019,04/04/2019,0
N?  2167322-A/2167322/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",481,0,0,ausência em 100 mL,0,07/03/2019,07/03/2019,0
N?  2153378-A/2153378/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",481,0,0,ausência em 100 mL,0,24/01/2019,24/01/2019,0
N?  2158273-A/2158273/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",481,0,0,ausência em 100 mL,0,07/02/2019,07/02/2019,0
N?  2179834-A/2179834/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",482,0,0,ausência em 100 mL,0,09/04/2019,09/04/2019,0
N?  2160424-A/2160424/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",482,0,0,ausência em 100 mL,0,11/02/2019,12/02/2019,0
N?  2169865-A/2169865/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",482,0,0,ausência em 100 mL,0,12/03/2019,12/03/2019,0
N?  2160427-A/2160427/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",483,0,0,ausência em 100 mL,0,12/02/2019,12/02/2019,0
N?  2179836-A/2179836/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",483,0,0,ausência em 100 mL,0,11/04/2019,11/04/2019,0
N?  2169866-A/2169866/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",483,0,0,ausência em 100 mL,0,13/03/2019,14/03/2019,0
N?  2169869-A/2169869/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",484,0,0,ausência em 100 mL,0,14/03/2019,14/03/2019,0
N?  2160428-A/2160428/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",484,0,0,ausência em 100 mL,0,14/02/2019,14/02/2019,0
N?  2181346-A/2181346/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",484,0,0,ausência em 100 mL,0,15/04/2019,16/04/2019,0
N?  2171139-A/2171139/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",485,0,0,ausência em 100 mL,0,19/03/2019,19/03/2019,0
N?  2181347-A/2181347/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",485,0,0,ausência em 100 mL,0,16/04/2019,16/04/2019,0
N?  2163489-A/2163489/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",485,0,0,ausência em 100 mL,0,19/02/2019,19/02/2019,0
N?  2171874-A/2171874/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",486,0,0,ausência em 100 mL,0,21/03/2019,21/03/2019,0
N?  2163491-A/2163491/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",486,0,0,ausência em 100 mL,0,21/02/2019,21/02/2019,0
N?  2183844-A/2183844/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",486,0,0,ausência em 100 mL,0,23/04/2019,23/04/2019,0
