Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO
N?  2234193-A/2234193/UN-BBA,UN-BBA,Água Tratada Saída Sistema,Trihalometanos (THM),Torneira de saída da ETA,Açude São Domingos II,CARIDADE,271302,Estação de tratamento de água,UNBBA-CARIDADE,UN-BBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6225,0,4,4,10000000,16/10/2019,18/10/2019,0
N?  2234199-A/2234199/UN-BBA,UN-BBA,Água Tratada Rede de Distribuição,Trihalometanos (THM),Torneira de entrada,Açude São Domingos II,CARIDADE,330409,"Av. Coronel Francisco Linhares, nº 770",UNBBA-CARIDADE,UNBBA - CARIDADE,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6226,"0,2","0,2","0,2",5,16/10/2019,18/10/2019,0
N?  2234203-A/2234203/UN-BBA,UN-BBA,Água Tratada Saída Sistema,Trihalometanos (THM),Torneira de saída da ETA,Açude Pompeu Sobrinho,CHORO,321203,Estação de Tratamento de Água,UNBBA-CHORO,UNBBA - CHORÓ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6227,0,3,3,10000000,16/10/2019,18/10/2019,0
N?  2234208-A/2234208/UN-BBA,UN-BBA,Água Tratada Rede de Distribuição,Trihalometanos (THM),Torneira de entrada,Açude Pompeu Sobrinho,CHORO,330410,"R. Sebastião B. de Freitas, nº 320",UNBBA-CHORO,UNBBA - CHORÓ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6228,"0,2",1,1,5,16/10/2019,18/10/2019,0
N?  2238351-A/2238351/UN-BBA,UN-BBA,Água Tratada Saída Sistema,Trihalometanos (THM),Torneira de saída da ETA,Açude dos Macacos,IBARETAMA,330804,Estação de Tratamento de Água,UNBBA-IBARETAMA,UNBBA - IBARETAMA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6229,0,5,5,10000000,18/11/2019,22/11/2019,0
N?  2238353-A/2238353/UN-BBA,UN-BBA,Água Tratada Rede de Distribuição,Trihalometanos (THM),Torneira de entrada,Açude dos Macacos,IBARETAMA,330805,"Av. Dr. Nelson de Andrade Sales, s/n",UNBBA-IBARETAMA,UNBBA - IBARETAMA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6230,"0,2",3,3,5,11/11/2019,22/11/2019,0
N?  2237146-A/2237146/UN-BBA,UN-BBA,Água Tratada Rede de Distribuição,Trihalometanos (THM),Torneira de entrada,"Rio Banabuiú, Açude Castanhão",IBICUITINGA,330703,"Rua Capitão Manoel Antunes, nº 2636",UNBBA-IBICUITINGA,UNBBA - IBICUITINGA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6232,"0,2","0,3","0,3",5,07/11/2019,08/11/2019,0
N?  2234213-A/2234213/UN-BBA,UN-BBA,Água Tratada Saída Sistema,Trihalometanos (THM),Torneira de saída da ETA,Açude Castro,ITAPIÚNA,322201,Estação de Tratamento de Água,UNBBA-ITAPIUNA,UNBBA - ITAPIÚNA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6233,0,1,1,10000000,16/10/2019,18/10/2019,0
N?  2234216-A/2234216/UN-BBA,UN-BBA,Água Tratada Rede de Distribuição,Trihalometanos (THM),Torneira de entrada,Açude Castro,ITAPIÚNA,330411,"Rua São Francisco, s/n",UNBBA-ITAPIUNA,UNBBA - ITAPIÚNA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6234,"0,2",1,1,5,16/10/2019,18/10/2019,0
N?  2234233-A/2234233/UN-BBA,UN-BBA,Água Tratada Saída Sistema,Trihalometanos (THM),Torneira de saída da ETA,Rio Jaguaribe,JAGUARETAMA,321644,Estação de Tratamento de Água,UNBBA-JAGUARETAMA,UNBBA - JAGUARETAMA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6235,0,2,2,10000000,15/10/2019,18/10/2019,0
N?  2234238-A/2234238/UN-BBA,UN-BBA,Água Tratada Rede de Distribuição,Trihalometanos (THM),Torneira de entrada,Rio Jaguaribe,JAGUARETAMA,330413,"Av. Padre Sebastião Marleno, 1891",UNBBA-JAGUARETAMA,UNBBA - JAGUARETAMA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6236,"0,2",1,1,5,15/10/2019,18/10/2019,0
N?  2234251-A/2234251/UN-BBA,UN-BBA,Água Tratada Saída Sistema,Trihalometanos (THM),Torneira de saída da ETA,Açude Pedras Brancas,JUATAMA,321646,Estação de Tratamento de Água,JUATAMA,UNBBA - JUATAMA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6237,0,"1,5","1,5",10000000,15/10/2019,18/10/2019,0
N?  2234253-A/2234253/UN-BBA,UN-BBA,Água Tratada Rede de Distribuição,Trihalometanos (THM),Torneira de entrada,Açude Pedras Brancas,JUATAMA,330414,"Vila São Raimundo, s/n",JUATAMA,UNBBA - JUATAMA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6238,"0,2",1,1,5,15/10/2019,18/10/2019,0
N?  2234300-A/2234300/UN-BBA,UN-BBA,Água Tratada Saída Sistema,Trihalometanos (THM),Torneira de saída da ETA,Poços,MOMBAÇA,323990,Estação de Tratamento de Água,UNBBA-MOMBACA,UNBBA - MOMBAÇA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6239,0,2,2,10000000,15/10/2019,18/10/2019,0
N?  2234303-A/2234303/UN-BBA,UN-BBA,Água Tratada Rede de Distribuição,Trihalometanos (THM),Torneira de entrada,Poços,MOMBAÇA,330415,"Rua José Severino Filho, nº 36",UNBBA-MOMBACA,UNBBA - MOMBAÇA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6240,"0,2",4,4,5,15/10/2019,18/10/2019,0
N?  2234219-A/2234219/UN-BBA,UN-BBA,Água Tratada Saída Sistema,Trihalometanos (THM),Torneira de saída da ETA,Açude Aracoiaba,OCARA,321227,Estação de Tratamento de Água,UNBBA-OCARA,UNBBA - OCARA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6241,0,2,2,10000000,16/10/2019,18/10/2019,0
N?  2234222-A/2234222/UN-BBA,UN-BBA,Água Tratada Rede de Distribuição,Trihalometanos (THM),Torneira de entrada,Açude Aracoiaba,OCARA,330412,"Trav. José Carlos Lopez, nº 909",UNBBA-OCARA,UNBBA - OCARA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6242,"0,2",2,2,5,16/10/2019,18/10/2019,0
N?  2234120-A/2234120/UN-BBA,UN-BBA,Água Tratada Saída Sistema,Trihalometanos (THM),Torneira de saída da ETA,Açude General Sampaio,PARAMOTI,316415,Estação de Tratamento de Água,UNBBA-PARAMOTI,UN-BBA - PARAMOTI,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6243,0,3,3,10000000,16/10/2019,18/10/2019,0
N?  2234123-A/2234123/UN-BBA,UN-BBA,Água Tratada Rede de Distribuição,Trihalometanos (THM),Torneira de entrada,Açude General Sampaio,PARAMOTI,330417,"R. Ermenegildo Rocha, nº 410",UNBBA-PARAMOTI,UNBBA - PARAMOTI,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6244,"0,2","2,5","2,5",5,16/10/2019,18/10/2019,0
N?  2237152-A/2237152/UN-BBA,UN-BBA,Água Tratada Rede de Distribuição,Trihalometanos (THM),Torneira de entrada,Poços,PIQUET CARNEIRO,330702,"R. Edmeia Moreira, nº 21",UNBBA-PIQUET CARNEIRO,UNBBA - PIQUET CARNEIRO,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6245,"0,2",2,2,5,05/11/2019,08/11/2019,0
N?  2237148-A/2237148/UN-BBA,UN-BBA,Água Tratada Saída Sistema,Trihalometanos (THM),Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,275282,Estação de Tratamento de Água,UNBBA-QUIXADÁ,UN-BBA - QUIXADÁ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6246,0,4,4,10000000,07/11/2019,08/11/2019,0
N?  2237150-A/2237150/UN-BBA,UN-BBA,Água Tratada Rede de Distribuição,Trihalometanos (THM),Torneira de entrada,Açude Pedras Brancas,QUIXADÁ,330704,"Av. Estados Unidos, nº 2757",UNBBA-QUIXADÁ,UNBBA - QUIXADÁ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6247,"0,2","2,5","2,5",5,07/11/2019,08/11/2019,0
N?  2234243-A/2234243/UN-BBA,UN-BBA,Água Tratada Saída Sistema,Trihalometanos (THM),Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,267962,Estação de Tratamento de Água,UNBBA-SENADOR POMPEU,UN-BBA - SENADOR POMPEU,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6248,0,2,2,10000000,15/10/2019,18/10/2019,0
N?  2234247-A/2234247/UN-BBA,UN-BBA,Água Tratada Rede de Distribuição,Trihalometanos (THM),Torneira de entrada,Açude Patu,SENADOR POMPEU,330416,"Rua H, nº 56 - Conj. COHAB",UNBBA-SENADOR POMPEU,UNBBA - SENADOR POMPEU,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",6249,"0,2","1,5","1,5",5,15/10/2019,18/10/2019,0
N?  2222342-A/2222342/UN-BBA,UN-BBA,Água Tratada Saída Sistema,Completa,Torneira de saída da ETA - SISAR,Açude Pesqueiro,CAPISTRANO,315002,ETA - Carqueja dos Sabinos,Carqueija dos Sabinos - Sisar,SISAR,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",9900,0,3,3,10000000,03/09/2019,03/09/2019,0
N?  2222344-A/2222344/UN-BBA,UN-BBA,Água Tratada Rede de Distribuição,Completa,Torneira de entrada,Açude Pesqueiro,CAPISTRANO,315003,Carqueja dos Sabinos - (Lucas),Carqueija dos Sabinos - Sisar,SISAR,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",9910,"0,2","1,5","1,5",5,03/09/2019,03/09/2019,0
N?  2223644-A/2223644/UN-BBA,UN-BBA,Água Tratada Saída Sistema,Particular,Torneira de saída da ETA,Açude Arrojado Lisboa,BANABUIÚ,274785,Estação de Tratamento de Água,UNBBA-BANABUIÚ,SAAE - BANABUIÚ,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1,0,0,ausência em 100 mL,0,09/09/2019,09/09/2019,0
N?  2224369-A/2224369/UN-BBA,UN-BBA,Água Tratada Rede de Distribuição,Completa,Torneira de entrada,Açude Pedras Brancas,QUIXADÁ,75461,"Rua Clarindo de Queiroz, 224 - Clin. Hemodiálise",Clínica de Hemodiálise,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",2,0,0,ausência em 100 mL,0,10/09/2019,10/09/2019,0
N?  2222812-A/2222812/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Direto do manancial,Açude Pesqueiro,CAPISTRANO,280862,Manancial,UNBBA-CAPISTRANO,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",2,0,"2419,6","> 2,4E3 NMP/100 mL",10000000,02/09/2019,02/09/2019,0
N?  2222818-A/2222818/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Direto do manancial,Açude São Domingos,CARIDADE,119461,Manancial,UNBBA-CARIDADE,UNBBA-CARIDADE,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",4,0,"2419,6","> 2,4E3 NMP/100 mL",10000000,02/09/2019,02/09/2019,0
N?  2222825-A/2222825/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Direto do manancial,Açude Pompeu Sobrinho,CHORO,38331,Manancial,UNBBA-CHORO,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",8,0,"2419,6","> 2,4E3 NMP/100 mL",10000000,02/09/2019,02/09/2019,0
N?  2222832-A/2222832/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Direto do manancial,Açude dos Macacos,IBARETAMA,314625,Manancial,IBARETAMA,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",10,0,"2419,6","> 2,4E3 NMP/100 mL",10000000,02/09/2019,02/09/2019,0
N?  2228465-A/2228465/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Direto do Açude,Canal Eixão das Águas - Jusante Castanhão,IBICUITINGA,264183,Manancial: Canal da Integração - Eixão das Águas,UNBBA-IBICUITINGA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",12,0,"2419,6","2,4E3 NMP/100 mL",10000000,24/09/2019,24/09/2019,0
N?  2222839-A/2222839/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Direto do manancial,Rio Banabuiú,IBICUITINGA,85403,Manancial,UNBBA-IBICUITINGA,UN-BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",14,0,"2419,6","> 2,4E3 NMP/100 mL",10000000,03/09/2019,03/09/2019,0
N?  2222845-A/2222845/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Direto do manancial,Açude Castro,ITAPIÚNA,51221,Manancial,UNBBA-ITAPIUNA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",16,0,"2419,6","> 2,4E3 NMP/100 mL",10000000,02/09/2019,02/09/2019,0
N?  2222846-A/2222846/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular 04,ITAPIÚNA,315406,PT 04 - Em frente ao ginásio - Barra Nova,PT 01 - Barra Nova,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",17,0,2,"2,00 NMP/100 mL",10000000,02/09/2019,02/09/2019,0
N?  2224282-A/2224282/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente no poço,Poço Tubular 05,ITAPIÚNA,319093,PT 05 - Fazenda Agroitá (Sede),UNBBA-ITAPIUNA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",18,0,"5,2","5,20 NMP/100 mL",10000000,09/09/2019,09/09/2019,0
N?  2224283-A/2224283/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular 06,ITAPIÚNA,319094,PT 06 - Fazenda Agroitá (Sede),UNBBA-ITAPIUNA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",19,0,"160,7","1,6E2 NMP/100 mL",10000000,09/09/2019,09/09/2019,0
N?  2228475-A/2228475/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular 08,ITAPIÚNA,315408,PT 08 - Poste da Enel - Caio Prado,PT 01 - Caio Prado,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",20,0,1,<1 NMP/100 mL,10000000,23/09/2019,23/09/2019,0
N?  2227326-A/2227326/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular 09,ITAPIÚNA,315409,PT 09 - (Ponta do campo) - Caio Prado,PT 02 - Caio Prado,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",21,0,1,<1 NMP/100 mL,10000000,16/09/2019,16/09/2019,0
N?  2228477-A/2228477/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular 11,ITAPIÚNA,322296,PT 11 - Bico da Arara,UNBBA-ITAPIUNA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",22,0,"3,1","3,10 NMP/100 mL",10000000,23/09/2019,23/09/2019,0
N?  2228479-A/2228479/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular 12,ITAPIÚNA,315407,PT 12 - Em frente ao ginásio - Barra Nova,PT 02 - Barra Nova,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",23,0,"2419,6","2,4E3 NMP/100 mL",10000000,23/09/2019,23/09/2019,0
N?  2222889-A/2222889/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular 5,ITATIRA,231142,POÇO TUBULAR 05,UNBBA-ITATIRA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",25,0,"17,3","1,7E1 NMP/100 mL",10000000,02/09/2019,02/09/2019,0
N?  2222890-A/2222890/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular 11,ITATIRA,231144,POÇO TUBULAR 11,UNBBA-ITATIRA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",28,0,172,"1,7E2 NMP/100 mL",10000000,02/09/2019,02/09/2019,0
N?  2222894-A/2222894/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,PT - 14,ITATIRA,236809,POÇO TUBULAR 14,UNBBA-ITATIRA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",31,0,"209,8","2,1E2 NMP/100 mL",10000000,02/09/2019,02/09/2019,0
N?  2222896-A/2222896/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,PT - 17,ITATIRA,297062,POÇO TUBULAR 17,UNBBA-ITATIRA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",32,0,"517,2","5,2E2 NMP/100 mL",10000000,02/09/2019,02/09/2019,0
N?  2222917-A/2222917/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Direto do manancial,Rio Jaguaribe,JAGUARETAMA,239862,Manancial,UNBBA-JAGUARETAMA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",34,0,"2419,6","> 2,4E3 NMP/100 mL",10000000,03/09/2019,03/09/2019,0
N?  2222933-A/2222933/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular 01,MOMBAÇA,238743,PT 01 - Próximo à ETA,PT 01 - Próximo à ETA,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",37,0,"261,3","2,6E2 NMP/100 mL",10000000,03/09/2019,03/09/2019,0
N?  2222934-A/2222934/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,238742,PT 05 - Próximo ao Açude Serafim Dias,PT 01 - Próximo ao Açude,UNBBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",38,0,0,"< 1,0 NMP/100 mL",10000000,03/09/2019,03/09/2019,0
N?  2222935-A/2222935/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,248182,PT 06 - Próximo ao Açude Serafim Dias,PT 02 - Próximo ao Açude Serafim Dias,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",39,0,"33,1","3,3E1 NMP/100 mL",10000000,03/09/2019,03/09/2019,0
N?  2222936-A/2222936/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,248184,PT 07 - Próximo ao Açude Serafim Dias,PT 03 - Próximo ao Açude Serafim Dias,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",40,0,2,"2,00 NMP/100 mL",10000000,03/09/2019,03/09/2019,0
N?  2222937-A/2222937/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,248188,PT 08 - Próximo à Escola Agrícola,PT 05 - Próximo à Escola Agrícola,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",41,0,"24,6","2,5E1 NMP/100 mL",10000000,03/09/2019,03/09/2019,0
N?  2222938-A/2222938/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,293802,PT 09 - Próximo à Escola Agrícola,PT 09 - Próximo à Escola Agrícola,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",42,0,"9,8","9,80 NMP/100 mL",10000000,05/09/2019,05/09/2019,0
N?  2222939-A/2222939/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,293803,PT 10 - Próximo à Escola Agrícola,PT 10 - Próximo à Escola Agrícola,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",43,0,"14,8","1,5E1 NMP/100 mL",10000000,05/09/2019,05/09/2019,0
N?  2224299-A/2224299/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,277902,PT 11 - Próximo à Escola Agrícola,PT 06 - Próximo à Escola Agrícola,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",44,0,"142,1","1,4E2 NMP/100 mL",10000000,10/09/2019,10/09/2019,0
N?  2222940-A/2222940/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,274043,PT 13 - Próximo à Escola Agrícola,PT 03 - Próximo à Escola Agrícola,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",45,0,"658,6","6,6E2 NMP/100 mL",10000000,05/09/2019,05/09/2019,0
N?  2222941-A/2222941/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,PT - 14,MOMBAÇA,274042,PT 14 - Próximo à Escola Agrícola,PT 02 - Próximo à Escola Agrícola,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",46,0,"866,4","8,7E2 NMP/100 mL",10000000,05/09/2019,05/09/2019,0
N?  2224302-A/2224302/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,277904,PT 16 - Próximo à Escola Agrícola,PT 08 - Próximo à Escola Agrícola,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",47,0,"410,6","4,1E2 NMP/100 mL",10000000,10/09/2019,10/09/2019,0
N?  2224303-A/2224303/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,281042,PT 17 - Recreio,PT 01 - Recreio,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",48,0,"365,4","3,7E2 NMP/100 mL",10000000,10/09/2019,10/09/2019,0
N?  2224304-A/2224304/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,281043,PT 19 - Vila Iracema,PT 01 - Vila Iracema,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",49,0,"1203,3","1,2E3 NMP/100 mL",10000000,10/09/2019,10/09/2019,0
N?  2224306-A/2224306/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,277903,PT 20 - Próximo à Escola Agrícola,PT 07 - Próximo à Escola Agrícola,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",50,0,"2419,6",">2,4E3 NMP/100 mL",10000000,10/09/2019,10/09/2019,0
N?  2224307-A/2224307/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,315442,PT 23 - Tejubana,PT 02 - Tejubana,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",51,0,"2419,6",">2,4E3 NMP/100 mL",10000000,10/09/2019,10/09/2019,0
N?  2225002-A/2225002/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,293822,PT 24 - Loteamento Ipiranga,PT 01 - Loteamento Ipiranga,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",52,0,"23,3","2,3E1 NMP/100 mL",10000000,12/09/2019,12/09/2019,0
N?  2225003-A/2225003/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,317970,PT 25 - Tejubana,PT 03 - Tejubana,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",53,0,1,<1 NMP/100 mL,10000000,12/09/2019,12/09/2019,0
N?  2225004-A/2225004/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,318445,PT 26 - Próximo à Escola Agrícola,UNBBA-MOMBACA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",54,0,1,<1 NMP/100 mL,10000000,12/09/2019,12/09/2019,0
N?  2225005-A/2225005/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,318446,PT 27 - Próximo à Escola Agrícola,UNBBA-MOMBACA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",55,0,3,3 NMP/100 mL,10000000,12/09/2019,12/09/2019,0
N?  2227361-A/2227361/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular 28,MOMBAÇA,319059,PT 28 - Vila Iracema,UNBBA-MOMBACA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",56,0,"178,9","1,8E2 NMP/100 mL",10000000,17/09/2019,17/09/2019,0
N?  2227362-A/2227362/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular 29,MOMBAÇA,319060,PT 29 - Vila Nova (Tejubana),UNBBA-MOMBACA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",57,0,"165,8","1,7E2 NMP/100 mL",10000000,17/09/2019,17/09/2019,0
N?  2227363-A/2227363/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,319061,PT 30 - Tejubana,UNBBA-MOMBACA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",58,0,"2419,6",">2,4E3 NMP/100 mL",10000000,17/09/2019,17/09/2019,0
N?  2227364-A/2227364/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular 31,MOMBAÇA,319096,PT 31 - Próximo à Escola Agrícola,UNBBA-MOMBACA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",59,0,"68,9","6,9E1 NMP/100 mL",10000000,17/09/2019,17/09/2019,0
N?  2227365-A/2227365/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular 32,MOMBAÇA,319097,PT 32 - Próximo à Escola Agrícola,UNBBA-MOMBACA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",60,0,42,"4,2E1 NMP/100 mL",10000000,18/09/2019,19/09/2019,0
N?  2227366-A/2227366/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,320933,PT 33 - Vila São Domingos,UNBBA-MOMBACA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",61,0,1,<1 NMP/100 mL,10000000,18/09/2019,19/09/2019,0
N?  2227367-A/2227367/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,322282,PT 34 - Vila São Domingos,UNBBA-MOMBACA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",62,0,"17,3","1,7E1 NMP/100 mL",10000000,18/09/2019,19/09/2019,0
N?  2227368-A/2227368/UN-BBA,UN-BBA,Água Bruta,Água Bruta,Diretamente do poço,Poço Tubular,MOMBAÇA,322283,PT 35 - Vila São Domingos,UNBBA-MOMBACA,UN BBA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",63,0,"73,3","7,3E1 NMP/100 mL",10000000,18/09/2019,19/09/2019,0
